x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,y
-3.1729,14.1637,6.7412,-1.1117,27.3054,-15.8873,7.1059,23.5235,-28.5515,68.4566,Taxi
2.5336,-8.8803,-16.765,-28.0063,-2.35,-11.082,3.5808,22.9086,4.3707,70.4062,Walk
-2.7461,11.3128,4.5038,-1.6035,-18.5166,18.0034,59.9374,-46.7689,-26.3632,-26.264,Walk
6.5086,9.2781,33.8076,-4.1434,-14.2085,-13.5874,5.6223,-13.131,7.5915,60.6992,Walk
-7.022,3.7061,9.4187,17.4369,14.8204,8.4046,22.4949,-19.4004,-78.5114,-12.5527,Bicycle
3.9461,6.9198,-1.3939,54.6275,8.9301,-11.6431,-22.2155,-2.9667,-0.9402,-87.4091,Others
8.1356,11.4058,5.6872,18.2547,-10.4608,3.2945,-34.6765,-67.3659,17.7859,43.583,Bicycle
3.6443,-8.7509,-4.1843,-3.5432,-20.2839,-4.0218,2.9515,-13.8902,10.1913,63.8172,Walk
2.847,-0.4875,-7.5873,-1.6695,12.3106,-33.2576,14.7751,70.393,101.9152,1.742,Bicycle
0.8453,11.578,10.2927,-19.1901,-14.8909,-1.4236,57.7042,65.1616,42.353,-53.0892,Walk
-0.4717,12.2904,-9.5157,-36.9837,6.2918,-5.0003,-8.4043,21.4688,61.0519,51.09,Bus
3.7194,-7.2197,-12.117,-1.3729,-13.1294,-1.4818,8.6257,34.7108,53.1259,74.3672,Bicycle
1.1067,-18.6182,11.4523,-19.4088,-4.5409,33.6114,40.4169,-58.7668,42.7756,9.0774,Bus
9.4884,16.3155,9.2719,1.6379,8.3438,-43.2955,-2.1477,-3.3606,-14.6019,-29.2798,Bicycle
-4.3479,-5.8818,8.9713,3.6374,18.6412,-30.0457,-12.184,36.3155,-13.9262,-79.4036,Taxi
13.4566,2.084,3.6241,7.8841,21.4318,-41.3978,-16.9736,16.7115,9.7442,-42.6613,Bus
1.623,5.0157,13.2253,23.8076,29.2578,39.8891,-28.1472,18.6633,71.4032,23.374,Others
-1.2572,3.0322,6.6635,-2.6689,10.1703,-20.7236,45.2474,25.0189,7.7476,36.1302,Bicycle
2.3835,18.5117,6.1663,28.9223,-31.3024,-9.8206,-1.8711,-9.3726,11.6011,37.1806,Taxi
6.5264,-2.8491,-7.3211,45.16,0.8856,-12.7668,-28.9921,42.097,74.4713,11.7538,Others
0.097,-7.1036,-19.9892,23.6145,13.5708,18.9289,-5.5379,-52.4199,-13.6242,-16.5647,Taxi
-3.7941,28.4426,-3.5321,-7.3261,-22.1607,-25.291,-5.4035,15.1499,81.5934,20.0896,Bicycle
2.7365,-4.9336,-13.8077,15.1475,43.55,12.7664,-26.1075,16.866,12.8315,-20.3522,Taxi
3.6511,9.8195,3.345,-4.8362,17.9253,2.889,-12.2566,-72.1024,-39.9049,64.2204,Walk
12.9357,11.7394,-17.1559,25.8315,-77.2157,22.5373,-46.0459,-24.7807,0.7784,34.9567,Walk
8.9117,2.4932,4.5025,30.0943,-43.7767,-12.675,5.3347,-100.9324,-32.3894,-24.0794,Walk
-3.1706,4.1437,11.5834,-11.8859,-26.6399,17.0029,-0.3349,94.3483,110.892,-48.8522,Bicycle
2.4374,6.2139,11.7382,6.5941,64.6097,36.2949,-19.192,60.6545,79.2939,-119.2049,Taxi
3.9135,15.8606,15.0704,-18.3096,23.4031,24.6538,14.8867,32.951,-16.8358,-71.4958,Bus
6.8677,7.7776,-3.5546,20.176,9.3931,-31.3412,48.2555,85.1842,28.2132,-19.9659,Others
0.5325,-0.1279,-7.5238,18.8096,32.3416,1.6488,61.3374,-7.9051,55.738,-48.1988,Bicycle
1.0862,7.6681,5.4531,16.636,11.3013,-3.5917,-87.4197,24.7626,82.9793,-18.0178,Taxi
7.3789,4.594,-22.5099,-26.337,15.9443,25.6194,87.3374,46.6248,49.0311,12.7352,Walk
-5.8588,-3.1542,10.7015,9.4261,36.995,54.2525,70.1268,42.7824,-15.9322,26.8659,Bicycle
-2.1471,-7.2935,13.2316,-11.2385,53.1375,7.8872,10.265,-47.9802,-48.7363,38.9284,Walk
2.2968,0.314,10.0178,37.1913,-12.6192,-19.2688,-12.9216,35.4733,51.8994,-20.1004,Taxi
6.0201,1.4218,2.8302,-17.44,-30.972,14.4747,4.1331,-48.423,-51.8325,59.3008,Walk
4.7158,11.044,8.8221,5.7088,-30.3525,6.412,10.1586,7.2511,-16.273,-19.0879,Bicycle
4.0076,-2.9315,-13.9407,0.584,-30.0711,-4.446,21.2536,26.6112,-16.5834,39.2758,Taxi
0.9708,-8.3131,36.2527,1.9998,26.0049,-0.5532,-14.9819,88.4444,11.8984,-6.0753,Bicycle
-0.4033,8.2908,26.8092,41.1688,-42.8647,-22.8241,50.0221,-19.6665,12.7209,96.4482,Walk
8.1467,11.139,12.9148,-11.6934,-11.277,20.1072,19.2437,17.2286,-0.5274,-71.0252,Bicycle
-3.2927,5.803,8.9049,13.098,-26.672,-1.4908,41.1503,22.4104,53.1759,-20.1913,Bicycle
2.394,0.8451,25.9734,11.1637,-0.2179,6.1928,-38.6111,45.4096,-62.2157,69.229,Taxi
7.0784,15.7545,0.7295,21.4011,14.9096,-12.9825,-15.3249,23.5284,-18.9616,0.2031,Taxi
-2.9376,12.8503,2.6154,27.7077,-37.4213,-5.1203,-13.3993,18.0235,29.2354,11.7842,Bicycle
2.5216,-4.6474,-5.1972,4.1167,36.5206,11.0472,-44.7927,20.2726,39.5253,29.51,Bicycle
-2.6286,7.1227,9.1014,8.2377,3.4221,-21.6162,34.0665,33.7229,-18.2385,-34.0969,Taxi
6.3251,14.1188,-22.8199,-29.2245,-38.329,14.7611,-23.7511,100.3565,-44.5109,85.9293,Taxi
3.0175,0.4519,-16.612,17.283,-25.9737,60.5762,78.3795,45.0418,12.1931,-25.0648,Others
-1.3837,4.5212,32.582,-19.2682,-42.5635,56.7179,-73.3035,45.4871,-26.2643,47.9409,Bicycle
1.5634,-0.1448,39.1105,18.2884,35.0126,5.3362,56.1055,23.9174,42.6436,31.0514,Walk
-2.5386,-10.982,2.4322,12.5034,32.799,6.613,14.0154,78.8916,-23.7439,-20.0076,Taxi
3.2835,-11.6224,8.0822,47.7458,28.257,48.1252,18.6274,100.0202,52.1784,51.433,Taxi
1.7619,11.6086,-18.7349,-13.3129,11.1622,12.0711,-13.298,-33.1027,41.9619,-59.5047,Walk
-6.0115,0.3625,26.6112,-1.9255,-25.037,6.0346,26.302,27.5071,66.9135,-22.3441,Bicycle
7.871,2.4598,9.0273,-17.0941,52.8238,-0.1576,-4.7313,-38.873,30.1262,-56.8714,Walk
1.7817,8.5441,-14.5552,25.2673,-2.8864,25.6039,-44.8489,17.2106,-31.2706,-31.2647,Others
3.7482,8.8218,3.5989,23.6947,5.2961,33.6693,1.6271,64.8791,17.1876,-87.637,Taxi
-1.0139,0.8199,17.4765,18.5083,-23.3037,-9.3821,58.1675,7.9712,21.4573,-15.6737,Walk
9.075,20.5752,14.2348,12.4727,1.5824,6.1241,95.8317,-17.7449,37.1596,-13.1188,Walk
6.6181,-5.1027,3.981,-12.8273,-26.4131,-34.1844,12.8015,11.092,-17.1783,54.986,Bicycle
-2.5149,6.7515,7.9733,19.9212,-5.128,-15.1805,9.0193,-13.233,-15.6272,9.9095,Walk
-1.1375,9.9,15.5954,-5.4701,5.5246,99.3226,-30.6209,28.9462,-46.6207,-5.1989,Bicycle
8.2274,4.7403,8.3255,-42.7267,-14.2883,-28.9666,-6.5549,7.0729,29.4,45.1383,Walk
5.5894,2.5419,5.5682,-51.1688,-9.5489,-1.6893,-19.5643,23.0607,-24.1171,26.1511,Bus
-0.8985,5.527,17.7745,-12.5912,22.9637,58.1353,-21.761,65.9986,76.0051,31.2877,Bicycle
5.77,5.8892,7.8766,10.462,-38.868,-6.3652,24.7374,-11.109,10.0412,-42.0882,Walk
-0.5081,3.2993,18.8341,3.602,26.3555,30.6498,29.076,-37.6259,11.7544,18.1279,Walk
2.8518,10.2947,16.6394,-10.6122,-54.6882,5.648,7.506,-14.1684,-97.3699,-11.4584,Bicycle
-3.9489,8.0402,7.4611,-10.8172,-25.3833,-30.6097,34.3037,-80.2559,-18.5461,60.0304,Bus
-1.1803,8.9431,4.6262,20.611,-14.0579,8.3808,57.7613,-18.4416,-20.0081,-33.3628,Walk
-0.7176,-9.0954,-10.1845,-15.5853,16.6669,-0.4468,27.5998,31.4098,91.6547,23.7486,Bicycle
1.5608,-9.0415,7.1098,26.246,-37.3488,14.1229,40.9859,32.7521,48.9905,41.2008,Walk
-5.9863,6.4132,-10.0913,30.4637,-47.8079,6.1344,14.7022,27.0558,-6.2989,48.9668,Others
-4.858,20.2214,4.4723,-0.4039,-8.2217,43.7888,-20.4789,52.0732,-20.6989,-43.7485,Taxi
-4.3126,5.7782,13.0396,4.5158,-5.7938,-18.7683,-4.51,44.8253,65.2766,34.0798,Walk
-3.4656,1.3225,-1.0809,-20.9164,-6.7412,-53.9557,3.4834,61.3799,64.1615,-35.0866,Bicycle
6.82,4.5172,-16.8516,-2.2903,21.0815,20.6246,6.8474,21.0572,-101.9396,-119.0723,Others
6.3279,13.047,6.0392,15.6557,0.0296,-35.3956,10.89,-85.2719,35.0674,61.1781,Walk
0.042,12.4193,-4.9812,27.6585,35.6082,44.7738,13.5751,-14.9095,-23.4788,23.5525,Taxi
0.4642,13.2019,-5.6986,25.4905,11.9572,-13.3481,-25.6193,12.0019,18.53,23.9083,Others
-3.4374,1.5912,-13.0442,-15.2444,46.4732,-16.9329,-0.4459,0.2891,-8.9276,-12.3736,Bicycle
0.2981,20.7523,3.2345,-1.1544,-4.7934,74.5034,17.7469,-47.3307,1.6524,-32.1581,Walk
1.9964,3.1979,0.0801,20.6146,48.269,23.8625,29.6589,59.978,-1.2058,-44.2726,Others
2.6882,-15.9367,7.0175,33.7022,44.0869,-11.913,49.0273,-0.3326,-58.1395,105.9422,Others
-1.888,0.6718,0.9875,16.8574,32.1723,46.6824,41.9086,68.8902,-62.6392,-9.9777,Others
-6.1619,4.029,-20.0301,21.825,-29.5414,30.6379,-46.1115,-1.685,-54.4127,-72.8707,Others
-2.5947,9.9381,-21.6915,50.4899,7.1179,35.3373,-43.5455,-1.6472,32.6576,-18.4772,Others
-9.2163,12.3207,-4.6312,-25.5299,-3.5119,-9.6949,-26.4143,2.0481,60.669,12.9816,Bus
0.5451,-13.4269,15.1377,-20.0432,-6.6868,-24.0139,37.5924,44.1545,94.392,3.4298,Walk
-3.8073,-4.5276,20.559,7.6089,4.0844,-46.2585,-4.9896,-45.867,-40.5224,-40.5785,Bus
-1.3835,13.6608,21.3425,13.1412,14.241,-22.3491,-18.5509,-3.7926,-6.0575,61.4119,Walk
0.9382,-9.3779,-10.9309,-2.6854,49.9061,-26.8267,37.2753,3.9001,-6.7218,-26.3433,Taxi
-0.2402,17.3847,17.1429,29.8291,16.4731,-3.465,74.5576,71.6195,-79.6531,-14.237,Others
3.17,20.1399,35.3806,15.0728,7.4219,-6.0685,-18.8955,-20.7721,45.7644,-31.5689,Bus
7.2943,1.3582,1.3605,39.1652,-29.6577,44.9353,33.4091,42.835,-53.0057,21.7679,Bicycle
1.5056,-0.1547,23.2858,12.0225,-8.5391,13.4736,-1.5104,-35.8441,-38.2926,-40.6206,Bicycle
-6.8726,-1.7083,16.4891,9.2102,10.0394,-11.6995,-30.3011,-88.6656,-11.8393,29.0338,Walk
9.4811,8.5469,-1.3239,-9.4778,12.5438,11.503,3.4379,-28.0506,38.7718,3.6683,Taxi
-0.2892,1.9722,2.2189,31.4369,9.3074,15.1632,-51.1108,75.6255,68.0116,-87.1492,Others
2.5828,0.5359,27.0426,21.1931,-4.614,13.1628,-6.5769,62.3705,-27.4856,-48.6488,Taxi
-0.4714,9.8439,-5.815,1.8971,24.5599,45.9457,-19.2951,59.3101,-29.0268,93.4142,Others
-0.6494,1.6443,-14.4749,-13.7997,17.9543,20.0302,-14.4007,-1.6872,9.3786,68.7037,Walk
6.2438,9.3776,8.3355,26.7585,25.0049,54.528,-16.3538,-16.4167,-4.0572,-42.2492,Others
2.8523,8.8628,5.0966,15.6678,35.8548,-21.7604,11.4165,50.0218,-27.7148,-39.0206,Taxi
4.4814,3.3972,3.6955,18.8293,30.3571,29.7757,-32.6,-5.438,-6.3802,47.052,Bicycle
-5.7718,-3.2524,29.0854,8.5634,44.8695,-3.7661,-44.8879,49.0799,38.3749,85.9826,Taxi
4.3454,-9.591,3.7529,-6.0821,61.6988,-6.3583,-1.4833,36.7359,-3.9725,120.6971,Others
-8.2821,16.2663,21.0734,4.8736,-24.1954,27.6032,4.1935,52.6804,-9.5931,54.9553,Taxi
-0.7245,13.3842,4.8386,8.8026,-19.5207,8.6383,-6.7313,53.997,57.9219,73.5999,Bicycle
3.4652,2.3958,12.3253,12.4975,-5.3749,17.6312,36.251,-35.2623,95.9777,99.4347,Bicycle
-6.6149,-2.201,-5.3593,-47.3198,54.5725,-18.5566,-40.3328,52.1832,44.6804,28.12,Bus
5.2316,15.0144,-3.8089,3.8885,-12.5511,-5.5496,-72.5328,84.241,16.2573,-4.4106,Others
2.5823,-6.8405,15.8097,23.9697,31.8469,6.8104,22.3938,-8.0654,76.3821,-5.076,Bicycle
4.8995,20.9494,-16.3239,10.6095,18.4764,15.0571,39.3324,-50.5892,4.2824,106.6039,Others
8.6469,-13.0531,19.8225,-20.1375,20.1775,-6.269,-50.5664,34.6935,51.0123,12.768,Walk
1.0597,16.1588,-7.1889,-7.428,-4.9005,23.7441,40.9938,21.1611,57.4645,79.825,Bicycle
-10.9144,-0.2597,6.7471,8.9329,-40.4307,24.7617,33.0554,22.0599,33.1594,3.4424,Taxi
-2.3613,10.8032,-18.4533,-30.6557,7.6462,-13.3076,36.2755,-10.0671,29.6808,-17.9474,Walk
3.2812,1.4615,6.5928,2.4693,-28.0145,21.7852,-52.8168,45.3585,-13.8502,77.0036,Taxi
8.1704,19.8109,10.8759,2.5326,18.432,42.1573,-16.9583,-22.4576,14.8519,27.7037,Taxi
0.7613,-2.81,17.2109,35.9507,9.2042,-56.3507,49.6684,44.7158,-35.4646,26.0431,Bicycle
6.6669,4.9787,5.4393,-13.3555,-11.2292,-13.0803,-38.0695,1.8648,-7.1724,31.279,Walk
-1.2161,-11.9847,-11.6801,45.5102,-30.9523,8.1084,16.1237,52.1051,18.8454,24.1619,Others
2.2222,4.6414,-18.9686,31.219,-4.7403,22.341,-18.9053,-3.7256,-29.0094,-72.5655,Others
9.8725,-5.6973,-0.5865,-16.7056,8.0998,-29.7098,8.7909,-18.3294,-5.2265,-11.1868,Bus
7.5259,-20.3867,16.8596,23.0679,34.2488,-5.3415,-2.0237,21.0712,8.5644,0.7525,Taxi
0.537,15.7007,-4.9752,29.7624,29.2198,19.1574,-42.5524,-54.6029,-22.4214,-35.5375,Walk
6.837,-1.0372,10.6228,-3.7071,-20.964,33.0152,7.6356,-14.6692,-19.3023,57.022,Walk
10.6759,-8.8935,7.7962,8.013,-4.5262,-10.0962,28.0108,-46.0765,51.8721,39.8723,Bus
1.754,17.6813,6.0746,3.6857,-30.9368,28.0477,28.386,-6.2143,3.8046,-12.9409,Bicycle
8.3029,-14.0219,7.1368,10.0412,17.9269,-7.606,0.8874,-2.5711,6.6862,-8.709,Bicycle
7.8051,-3.8474,-14.2834,8.3618,-16.1781,7.3468,29.6974,10.7284,29.4508,-97.0268,Walk
-2.1917,16.4387,27.6025,-9.0113,0.1237,29.7717,31.421,45.3978,-28.4836,-53.6196,Taxi
0.9032,15.0825,21.918,-2.1638,-18.9549,-4.8667,14.2206,16.3249,118.6526,23.2452,Walk
5.809,3.1657,17.726,-5.4603,4.881,28.5823,-38.7781,-33.9301,29.8916,36.7835,Bus
7.2707,1.7181,10.4694,-7.1214,-10.0211,54.0347,17.4265,-36.626,82.8261,-31.7309,Bus
-2.9578,2.2015,4.3118,-15.9358,11.7034,-2.0471,19.4485,83.6932,15.2607,2.3946,Walk
-6.1178,12.8591,4.1082,36.0146,33.4011,21.1409,4.5952,40.3913,-38.4962,-27.3288,Taxi
3.0356,29.8888,8.6177,-7.8318,13.2372,3.6319,29.5536,-59.602,8.6012,-28.4361,Bus
-3.4197,5.5253,8.4722,31.1517,-41.6716,85.3871,8.4911,2.2587,-14.2962,33.5848,Others
0.9328,-16.6327,9.0975,-13.2064,1.2728,12.8816,34.8486,-44.4499,-1.8196,-27.1342,Bicycle
5.6551,3.3791,-1.4063,41.3922,36.9077,-47.5189,-25.0567,-4.6658,34.423,-60.0823,Taxi
1.3918,-5.8595,2.0403,57.9017,-3.1933,1.5543,9.459,-40.245,27.4995,10.2893,Others
-0.014,4.0676,14.6744,14.9739,16.6179,6.7502,-1.0915,-63.5391,-30.9352,-36.3851,Bicycle
4.3681,-9.6815,-34.2826,22.7404,6.7416,-25.8678,3.566,-22.9158,65.8138,39.6433,Bicycle
-1.3542,17.7341,-11.7323,21.8296,44.1671,-28.5086,79.9011,52.0841,112.6224,81.1993,Others
6.4506,9.6917,-5.2342,-1.096,7.1373,-39.1999,-73.6345,-5.5116,-30.6733,-28.576,Bicycle
-4.9096,5.398,24.2938,18.5121,-23.5434,41.6376,-30.3163,-3.405,-8.3494,49.5214,Taxi
-0.3685,6.3641,-14.6087,-23.364,0.7614,15.7067,7.4723,80.8285,36.0923,25.2356,Taxi
0.9356,-5.916,3.1736,4.782,-35.1198,9.837,13.9505,-7.9091,27.1318,134.6237,Walk
-4.4025,2.8757,14.8163,-7.1113,38.6042,7.0512,23.7426,100.5649,33.7809,-54.3366,Taxi
0.8256,10.5037,13.7359,6.5529,3.6302,24.4419,33.2127,16.8477,1.5859,-5.0785,Bicycle
1.2053,-9.0798,11.544,-1.936,-9.9571,38.6753,8.131,15.3311,-28.9167,-18.5954,Bicycle
1.4286,-12.4665,15.5121,7.4417,-37.3734,-3.2283,-4.4988,-20.9669,-3.5412,-58.674,Walk
8.7224,0.9841,-1.6979,0.2187,-27.8523,53.8559,41.1841,47.2756,67.7533,92.1007,Walk
-4.6378,8.5992,-8.2062,13.3041,-49.799,-17.9055,13.1991,-15.9801,3.7479,-8.6071,Walk
0.3957,6.5099,-10.5276,18.4124,-0.56,7.8135,-18.5191,11.6594,-59.6248,-5.5391,Taxi
4.8669,-3.7224,18.1668,-3.395,3.8606,-1.6417,31.8221,-51.0395,9.0636,13.3025,Walk
-4.369,7.7643,4.8513,-27.0579,-37.3403,-13.0908,-30.2061,8.2673,97.5267,-18.8725,Bus
9.3003,8.0463,24.7042,-21.5453,26.8237,32.8217,26.6857,-45.2864,14.994,45.6273,Bus
-3.9506,10.4423,3.5451,-34.9451,-7.9378,29.0939,-16.6234,29.6975,-54.0786,36.5776,Others
16.3415,-0.5267,2.8528,-19.9309,78.0655,-3.6426,18.2875,13.1856,5.7022,-13.04,Walk
-10.6448,-5.8936,22.3266,-4.1333,41.8849,39.7966,-24.5755,18.3869,34.8678,102.3251,Bicycle
-2.2691,-21.3619,7.3904,-15.0375,22.4572,-14.3135,15.6558,18.4807,20.0257,-73.9429,Taxi
-6.4196,-0.6746,29.475,-10.9389,87.8471,39.0764,-25.8173,25.1909,-1.7109,33.3313,Walk
-7.1582,2.4692,1.8464,32.579,-30.0108,52.4838,12.8304,-25.8607,-28.2114,63.3873,Others
4.9351,-10.5575,18.3632,-7.9447,0.4791,-9.4739,-54.9682,30.1255,-27.5077,66.5796,Taxi
9.9579,-13.527,10.8353,-2.0344,-36.5003,-53.0065,17.1752,19.95,88.482,-41.8012,Walk
6.0705,7.2122,-11.6727,5.2042,-18.5182,25.9764,12.9602,25.1955,33.346,21.1498,Taxi
3.8983,0.8495,9.8477,30.001,-5.019,29.438,-5.627,-1.1129,12.6655,10.6057,Others
-4.4438,10.2765,20.0355,-9.2589,42.8454,6.2254,35.4147,-0.8612,-27.191,31.9931,Walk
0.8012,11.3741,-4.7121,2.4414,20.6481,-35.4004,1.2811,-41.1801,-45.4331,-33.6014,Bus
5.3661,-13.9226,16.8287,-16.7198,-57.1398,-24.671,11.8023,-85.1623,-29.1465,35.5558,Bus
6.4639,9.5853,-3.7709,29.3768,4.2612,-12.4041,-22.994,-2.9548,89.7443,42.0113,Walk
11.0026,-4.3296,8.2549,14.354,-19.2975,22.6583,71.4676,-2.8103,29.1081,-32.8942,Walk
4.9408,7.8356,-0.8566,14.2378,20.4322,-3.2521,-17.5033,-0.5392,22.2764,45.1301,Bicycle
9.1923,17.5981,-0.3683,1.1723,0.9783,-27.8208,35.8782,36.3964,18.9243,0.3273,Walk
-0.0814,8.248,3.9647,3.6715,-20.4419,26.2741,46.0736,69.5259,-31.7858,83.797,Taxi
-1.5038,-0.1809,31.5607,13.7139,45.3211,-34.5896,-49.0327,-29.5369,-44.6636,-41.7376,Bicycle
-6.7581,-0.5425,20.9907,8.3592,30.224,9.1,31.6578,23.1152,-1.3794,113.1014,Taxi
7.2566,20.5547,14.9301,-23.6616,-4.6044,-52.5762,-16.11,7.9321,98.6613,-37.0946,Bus
-4.7542,9.8394,-40.0983,8.381,40.7618,28.7065,-30.5865,38.5555,7.4665,54.2586,Others
-0.192,1.2594,-0.177,1.8688,-50.5227,28.2676,4.6169,63.5343,-39.0802,-46.0223,Taxi
-3.9946,12.6188,-4.4747,9.3426,15.1486,21.5565,-45.9074,-3.1089,-24.0574,-112.1551,Walk
0.5447,4.2021,7.1596,-19.5039,-7.3889,-32.6643,-34.0276,25.4776,-40.2895,59.2323,Walk
8.8589,-13.8943,-0.5274,-4.3327,6.1286,20.014,4.1647,-27.9454,5.3738,23.7769,Walk
-4.3301,4.525,20.1445,17.6624,-2.4458,16.1755,-15.8423,-62.4286,-76.4765,-61.326,Walk
-6.424,8.9969,22.5848,10.7135,12.6281,-32.6752,-14.165,-19.7248,-17.1076,-25.9131,Walk
-2.5529,5.7851,-1.506,-34.1615,32.7089,12.2425,-66.4614,19.0628,-10.046,-20.6541,Taxi
-2.5873,17.0131,-27.9972,0.9822,4.51,0.5596,-46.0335,33.1193,57.7893,-8.3772,Bicycle
-1.608,13.4551,-16.5185,15.8902,-6.6811,-35.8538,10.0531,30.1839,41.3233,13.9554,Others
-0.3768,15.1475,-22.7763,-25.1265,34.2836,-28.2594,77.0304,-8.6544,56.0149,64.5045,Walk
9.1174,2.8572,-4.5455,-31.1043,6.1064,-15.537,4.3693,37.1633,-39.8077,-21.9312,Walk
2.0691,-14.3192,32.7845,36.4594,16.3643,14.4184,21.0209,28.064,18.0655,26.7825,Others
-3.309,18.6896,-14.7509,22.725,-0.7991,49.05,-8.1217,37.5248,65.6067,-75.8105,Bicycle
3.3661,8.8755,-2.3988,-20.3016,33.6093,10.1334,28.3076,47.283,-3.5351,89.3573,Bicycle
-6.2321,-15.2121,5.6197,39.2758,26.7252,12.7502,4.5717,-39.3173,88.4411,98.4785,Bicycle
0.9242,7.424,12.442,15.4167,-23.0793,11.9405,33.6862,-5.5288,0.3792,-80.1723,Taxi
7.5903,16.2544,-23.4157,9.7585,-5.6734,39.0587,-2.2317,-82.7288,62.537,1.2011,Bicycle
-6.2417,4.7024,25.5297,-8.1692,41.2123,3.6307,-12.2767,-5.7516,84.6353,-58.7754,Walk
0.8672,-0.3144,18.7651,-4.9023,20.1036,2.2121,-38.1106,-30.6405,-61.54,-50.1574,Bus
-5.3586,-10.8626,4.1977,7.1018,29.0064,33.1168,29.3394,-31.5636,29.7439,16.5502,Taxi
-0.9697,6.6451,10.0214,-2.6321,-37.9331,21.1323,6.2402,56.4209,74.9891,-46.4344,Bicycle
10.9723,18.4776,-17.7863,-0.5236,-11.3119,-11.3816,44.6564,-6.0702,-17.4868,26.6447,Bicycle
0.9809,26.2918,21.1063,-14.1019,19.8166,14.7232,67.6426,45.6328,53.3377,10.0081,Walk
-11.9486,2.3303,-36.5562,3.7327,-39.9765,-9.6244,42.2435,-38.1063,35.0312,-44.5236,Walk
-0.3081,7.9214,-15.4735,-8.6685,-2.8051,63.0673,3.5912,37.4981,21.7989,14.3758,Walk
-0.6578,4.6568,16.3374,4.6463,28.8537,-16.2418,6.8082,-18.3483,-71.1581,16.7065,Taxi
-2.4714,0.1519,25.4355,26.022,-48.1331,6.4057,29.9173,38.0564,-76.917,-28.0277,Taxi
-1.2045,4.6065,16.1332,-1.3047,-22.5629,70.152,33.9072,22.6629,-15.1927,12.1695,Taxi
-0.9586,9.6767,-3.8602,6.3363,4.8813,0.3416,-36.5484,1.4895,10.2302,-15.8853,Taxi
1.2442,-2.4574,18.2144,7.3802,35.0714,-6.7253,-36.9975,-4.3238,14.852,3.199,Bicycle
4.2951,6.8028,-6.4405,-7.7741,35.6333,-28.0579,32.8446,0.0725,-19.187,-57.6394,Bicycle
-0.697,17.9396,17.3765,7.4624,-9.3111,40.7882,20.045,-19.0527,-17.4056,4.9038,Others
2.874,-22.3074,21.8223,-0.0267,1.0948,30.2749,-51.8706,-76.2037,38.8427,28.7277,Walk
6.3757,3.3458,-4.7544,31.4707,-12.7477,12.7138,-34.2029,66.4966,-28.6883,8.3553,Others
-4.5393,-6.4866,8.771,-18.5701,2.9353,9.1519,25.7393,18.815,36.8492,74.4436,Walk
-2.6087,14.6219,-10.2448,20.5813,62.0794,33.4862,5.7747,101.6008,-2.824,39.8395,Others
-0.1698,-12.0383,-13.3835,24.7165,-6.0381,3.584,23.0595,30.3928,-39.0578,95.4892,Others
-1.6787,14.6591,-21.7304,-5.8973,-13.032,-19.7419,11.8697,66.0185,-11.6298,-141.8097,Bicycle
5.6226,-3.7463,-20.4359,22.2171,-0.4082,-22.3452,21.6837,30.6315,0.5626,-83.4172,Taxi
2.0085,1.2939,-15.8578,-11.7972,11.1382,-19.8399,-15.7258,7.1328,29.7899,-49.0001,Bicycle
2.4495,6.6297,21.1977,23.1213,10.0767,-1.4513,-16.3763,63.9384,26.2632,-34.5214,Bicycle
1.8552,-3.1608,4.5404,2.6618,-32.3911,-20.8689,0.4656,61.6917,34.0857,19.285,Bicycle
-3.1398,8.2757,5.3911,-14.979,5.0174,32.0114,-3.6759,14.4142,24.2581,6.0017,Taxi
-6.3124,-7.4143,-8.2386,19.7175,7.244,21.6794,57.82,46.3167,30.7045,3.0033,Bicycle
2.3852,-1.6012,13.3076,15.6521,39.6283,-9.7284,-26.3899,-41.446,22.8095,13.8599,Others
-0.036,10.3442,-12.0936,-7.7983,-1.57,4.4846,-21.5166,-9.3737,27.7706,101.4634,Bicycle
-5.3307,22.4856,20.9643,12.2682,-30.8677,-39.892,33.0631,-11.3141,17.4571,36.948,Bus
9.6555,-5.3431,-2.1136,9.9022,-16.1087,-12.1089,-13.7075,31.5369,27.7483,9.8066,Bicycle
0.6954,-17.0928,5.485,17.7912,48.6574,42.6592,-6.6233,-21.4965,43.5384,-37.0776,Bicycle
4.4676,4.9004,-12.6766,24.5083,24.5319,-45.716,2.0016,56.3144,-33.7206,-28.2516,Others
-4.5555,-8.6637,5.5564,10.5459,-33.5159,3.5191,4.5387,-0.4996,-33.8779,14.7038,Others
3.4288,-14.1544,19.9753,-15.552,-17.6717,-33.1091,71.2953,-39.6058,-30.355,59.9626,Bus
9.0268,-16.5749,30.4722,-3.6618,29.1957,56.3074,20.7111,57.6074,112.928,-43.6004,Walk
3.5796,-4.7532,-0.0397,-2.9887,8.5633,43.3598,41.2087,-43.4419,56.5194,-22.0205,Bus
2.0558,9.3122,20.0584,7.4442,29.7142,3.6127,-76.5557,-3.0269,46.9428,47.8735,Taxi
-0.2153,-8.1199,-16.116,4.3433,2.3931,-9.606,-15.9286,65.8792,-88.9304,-23.7317,Others
3.2862,5.3836,-24.7434,23.0247,-28.9527,12.1413,35.046,52.6978,18.4342,67.5145,Others
3.8474,4.979,8.5117,36.9922,16.3446,23.4582,23.4691,17.5304,-4.6134,-6.4516,Taxi
