CustomerID,ProductLine,ProductNumber,Date,Amount
424,B-200,241,5/22/2021,56
543,B-200,248,5/22/2021,73
649,D-400,442,5/22/2021,123
652,C-300,388,5/22/2021,110
682,E-500,505,5/22/2021,201
714,D-400,431,5/22/2021,126
744,E-500,549,5/22/2021,183
768,E-500,548,5/22/2021,192
796,B-200,210,5/22/2021,61
801,C-300,308,5/22/2021,101
917,B-200,281,5/22/2021,34
923,E-500,572,5/22/2021,184
985,D-400,433,5/22/2021,143
106,D-400,405,5/23/2021,129
120,E-500,598,5/23/2021,171
238,B-200,213,5/23/2021,66
240,E-500,535,5/23/2021,190
321,A-100,138,5/23/2021,16
360,C-300,356,5/23/2021,60
554,E-500,578,5/23/2021,176
652,E-500,566,5/23/2021,201
673,B-200,232,5/23/2021,38
702,B-200,227,5/23/2021,55
716,D-400,477,5/23/2021,110
726,B-200,222,5/23/2021,35
788,C-300,322,5/23/2021,89
819,E-500,546,5/23/2021,182
947,C-300,371,5/23/2021,55
206,D-400,448,5/24/2021,131
404,D-400,483,5/24/2021,127
466,A-100,141,5/24/2021,48
490,A-100,194,5/24/2021,18
497,A-100,113,5/24/2021,17
522,C-300,314,5/24/2021,59
590,A-100,183,5/24/2021,22
633,A-100,188,5/24/2021,35
692,B-200,260,5/24/2021,75
727,B-200,287,5/24/2021,30
739,C-300,370,5/24/2021,75
744,B-200,284,5/24/2021,58
828,A-100,189,5/24/2021,23
923,E-500,561,5/24/2021,217
15,E-500,533,5/25/2021,194
96,A-100,134,5/25/2021,18
123,B-200,248,5/25/2021,46
156,A-100,106,5/25/2021,20
192,E-500,561,5/25/2021,191
249,C-300,353,5/25/2021,98
262,A-100,151,5/25/2021,43
288,A-100,111,5/25/2021,22
331,B-200,249,5/25/2021,65
356,A-100,114,5/25/2021,46
392,E-500,553,5/25/2021,159
629,B-200,257,5/25/2021,76
729,A-100,108,5/25/2021,17
762,D-400,401,5/25/2021,134
776,E-500,565,5/25/2021,152
796,B-200,244,5/25/2021,36
814,C-300,390,5/25/2021,78
950,B-200,212,5/25/2021,67
952,E-500,544,5/25/2021,188
995,A-100,164,5/25/2021,28
26,A-100,144,5/26/2021,21
71,E-500,570,5/26/2021,195
112,C-300,372,5/26/2021,55
116,D-400,474,5/26/2021,146
145,B-200,225,5/26/2021,62
146,E-500,590,5/26/2021,155
168,C-300,392,5/26/2021,109
198,E-500,566,5/26/2021,189
358,E-500,524,5/26/2021,189
439,B-200,234,5/26/2021,69
450,D-400,404,5/26/2021,105
597,A-100,110,5/26/2021,22
677,D-400,412,5/26/2021,140
681,E-500,532,5/26/2021,164
688,B-200,286,5/26/2021,48
724,D-400,434,5/26/2021,124
734,A-100,123,5/26/2021,23
745,D-400,485,5/26/2021,107
809,B-200,204,5/26/2021,57
822,E-500,518,5/26/2021,198
918,E-500,581,5/26/2021,208
12,B-200,276,5/27/2021,65
22,E-500,589,5/27/2021,185
63,B-200,218,5/27/2021,68
102,A-100,118,5/27/2021,22
134,D-400,433,5/27/2021,111
194,C-300,359,5/27/2021,118
221,A-100,188,5/27/2021,14
272,B-200,254,5/27/2021,64
299,E-500,557,5/27/2021,177
361,D-400,412,5/27/2021,133
379,C-300,321,5/27/2021,51
525,D-400,492,5/27/2021,116
542,E-500,570,5/27/2021,186
574,B-200,205,5/27/2021,57
764,E-500,543,5/27/2021,165
807,D-400,470,5/27/2021,146
821,C-300,302,5/27/2021,83
826,A-100,104,5/27/2021,22
915,D-400,425,5/27/2021,136
949,C-300,337,5/27/2021,100
52,A-100,109,5/28/2021,24
179,C-300,384,5/28/2021,103
234,C-300,328,5/28/2021,91
270,B-200,262,5/28/2021,43
375,C-300,325,5/28/2021,72
448,B-200,230,5/28/2021,56
467,D-400,482,5/28/2021,105
488,D-400,461,5/28/2021,109
489,C-300,342,5/28/2021,96
668,C-300,349,5/28/2021,109
677,E-500,571,5/28/2021,152
737,C-300,355,5/28/2021,100
53,D-400,407,5/29/2021,117
58,C-300,327,5/29/2021,65
96,A-100,103,5/29/2021,25
101,A-100,158,5/29/2021,21
126,E-500,534,5/29/2021,194
173,C-300,336,5/29/2021,70
173,B-200,265,5/29/2021,62
193,A-100,112,5/29/2021,21
218,E-500,594,5/29/2021,214
233,E-500,520,5/29/2021,188
346,B-200,250,5/29/2021,76
375,A-100,121,5/29/2021,20
394,D-400,498,5/29/2021,105
560,D-400,487,5/29/2021,109
684,C-300,320,5/29/2021,67
750,A-100,116,5/29/2021,35
772,D-400,491,5/29/2021,117
776,C-300,396,5/29/2021,74
897,E-500,512,5/29/2021,199
949,E-500,539,5/29/2021,191
974,A-100,156,5/29/2021,23
24,C-300,361,5/30/2021,87
101,B-200,231,5/30/2021,64
189,C-300,307,5/30/2021,79
245,B-200,205,5/30/2021,31
322,D-400,456,5/30/2021,140
342,B-200,236,5/30/2021,48
353,A-100,163,5/30/2021,35
408,C-300,396,5/30/2021,119
424,B-200,295,5/30/2021,51
432,E-500,560,5/30/2021,177
437,B-200,217,5/30/2021,34
503,C-300,359,5/30/2021,97
518,D-400,497,5/30/2021,116
519,E-500,517,5/30/2021,150
542,C-300,328,5/30/2021,73
584,B-200,287,5/30/2021,60
612,D-400,430,5/30/2021,146
628,E-500,507,5/30/2021,198
649,C-300,331,5/30/2021,103
689,A-100,180,5/30/2021,22
804,A-100,166,5/30/2021,19
806,D-400,467,5/30/2021,114
822,B-200,277,5/30/2021,59
861,D-400,430,5/30/2021,123
918,C-300,380,5/30/2021,65
931,A-100,143,5/30/2021,20
943,D-400,425,5/30/2021,149
956,B-200,217,5/30/2021,53
63,A-100,111,5/31/2021,18
69,E-500,520,5/31/2021,213
79,B-200,248,5/31/2021,47
154,C-300,306,5/31/2021,50
221,B-200,279,5/31/2021,41
273,B-200,281,5/31/2021,30
286,C-300,363,5/31/2021,112
327,D-400,404,5/31/2021,120
429,D-400,445,5/31/2021,149
714,D-400,471,5/31/2021,130
729,B-200,203,5/31/2021,74
877,E-500,582,5/31/2021,185
934,E-500,552,5/31/2021,208
43,B-200,268,6/1/2021,59
53,A-100,130,6/1/2021,47
65,A-100,130,6/1/2021,31
105,E-500,514,6/1/2021,176
190,C-300,317,6/1/2021,55
228,C-300,335,6/1/2021,65
250,B-200,297,6/1/2021,31
341,A-100,173,6/1/2021,46
386,E-500,550,6/1/2021,178
417,D-400,448,6/1/2021,137
420,D-400,462,6/1/2021,105
461,A-100,118,6/1/2021,40
479,E-500,558,6/1/2021,189
550,E-500,501,6/1/2021,214
603,D-400,491,6/1/2021,146
672,C-300,322,6/1/2021,115
688,E-500,578,6/1/2021,168
790,C-300,394,6/1/2021,57
807,B-200,259,6/1/2021,34
809,E-500,535,6/1/2021,213
924,E-500,516,6/1/2021,169
34,E-500,526,6/2/2021,187
89,B-200,264,6/2/2021,56
123,B-200,249,6/2/2021,61
170,E-500,565,6/2/2021,185
179,E-500,547,6/2/2021,167
253,B-200,242,6/2/2021,79
263,D-400,472,6/2/2021,116
294,D-400,412,6/2/2021,148
359,A-100,133,6/2/2021,28
465,A-100,108,6/2/2021,21
525,E-500,505,6/2/2021,196
580,C-300,358,6/2/2021,57
586,E-500,558,6/2/2021,173
686,B-200,251,6/2/2021,54
710,C-300,301,6/2/2021,79
756,D-400,425,6/2/2021,143
897,C-300,316,6/2/2021,106
898,A-100,179,6/2/2021,38
936,C-300,338,6/2/2021,97
949,B-200,246,6/2/2021,74
956,C-300,368,6/2/2021,111
988,E-500,577,6/2/2021,158
995,D-400,496,6/2/2021,142
67,B-200,278,6/3/2021,79
70,E-500,563,6/3/2021,194
124,B-200,266,6/3/2021,43
135,A-100,139,6/3/2021,20
226,B-200,247,6/3/2021,51
289,E-500,593,6/3/2021,166
350,E-500,543,6/3/2021,196
361,B-200,229,6/3/2021,76
584,D-400,413,6/3/2021,139
631,A-100,108,6/3/2021,41
658,C-300,335,6/3/2021,73
675,E-500,567,6/3/2021,207
777,E-500,520,6/3/2021,182
784,E-500,503,6/3/2021,151
958,E-500,579,6/3/2021,218
965,C-300,337,6/3/2021,103
3,C-300,303,6/4/2021,102
10,D-400,419,6/4/2021,119
28,C-300,363,6/4/2021,77
54,C-300,355,6/4/2021,61
65,C-300,320,6/4/2021,115
130,A-100,191,6/4/2021,48
178,C-300,358,6/4/2021,89
270,A-100,195,6/4/2021,41
316,A-100,177,6/4/2021,21
330,C-300,305,6/4/2021,97
493,C-300,376,6/4/2021,72
523,B-200,253,6/4/2021,68
529,A-100,150,6/4/2021,25
549,B-200,298,6/4/2021,51
576,D-400,449,6/4/2021,109
590,C-300,348,6/4/2021,55
624,A-100,121,6/4/2021,39
772,B-200,229,6/4/2021,53
772,C-300,385,6/4/2021,64
823,D-400,456,6/4/2021,101
860,B-200,293,6/4/2021,66
901,B-200,210,6/4/2021,39
918,C-300,347,6/4/2021,72
68,A-100,117,6/5/2021,38
180,A-100,132,6/5/2021,10
217,A-100,122,6/5/2021,32
336,D-400,459,6/5/2021,107
434,B-200,276,6/5/2021,64
475,C-300,322,6/5/2021,111
542,D-400,429,6/5/2021,103
673,A-100,161,6/5/2021,15
719,E-500,578,6/5/2021,162
760,A-100,145,6/5/2021,33
760,D-400,426,6/5/2021,127
765,B-200,251,6/5/2021,43
827,E-500,547,6/5/2021,180
867,B-200,238,6/5/2021,52
979,C-300,382,6/5/2021,88
30,D-400,494,6/6/2021,133
34,C-300,372,6/6/2021,60
57,D-400,457,6/6/2021,142
65,A-100,109,6/6/2021,17
135,B-200,208,6/6/2021,51
135,A-100,117,6/6/2021,18
166,D-400,428,6/6/2021,101
281,E-500,584,6/6/2021,214
339,D-400,497,6/6/2021,142
507,A-100,151,6/6/2021,10
524,A-100,178,6/6/2021,29
608,C-300,378,6/6/2021,97
621,E-500,537,6/6/2021,187
638,A-100,189,6/6/2021,44
764,A-100,119,6/6/2021,24
774,D-400,403,6/6/2021,145
941,B-200,284,6/6/2021,59
963,B-200,245,6/6/2021,79
987,C-300,345,6/6/2021,119
16,A-100,141,6/7/2021,31
50,D-400,458,6/7/2021,141
130,A-100,176,6/7/2021,35
155,D-400,428,6/7/2021,115
235,D-400,478,6/7/2021,138
258,A-100,198,6/7/2021,14
429,B-200,245,6/7/2021,61
498,B-200,288,6/7/2021,43
503,A-100,116,6/7/2021,33
504,B-200,233,6/7/2021,50
510,A-100,153,6/7/2021,49
618,D-400,449,6/7/2021,116
625,B-200,241,6/7/2021,31
631,B-200,279,6/7/2021,53
638,B-200,205,6/7/2021,43
740,D-400,438,6/7/2021,102
771,E-500,516,6/7/2021,172
837,D-400,403,6/7/2021,126
844,E-500,518,6/7/2021,168
849,C-300,317,6/7/2021,104
864,C-300,332,6/7/2021,86
867,B-200,257,6/7/2021,48
887,D-400,410,6/7/2021,130
929,D-400,493,6/7/2021,137
937,A-100,108,6/7/2021,18
33,E-500,517,6/8/2021,153
44,C-300,370,6/8/2021,114
135,B-200,231,6/8/2021,77
299,B-200,248,6/8/2021,39
338,D-400,406,6/8/2021,113
365,E-500,553,6/8/2021,201
380,E-500,511,6/8/2021,212
520,D-400,447,6/8/2021,140
734,D-400,461,6/8/2021,127
791,B-200,209,6/8/2021,66
860,D-400,442,6/8/2021,137
896,C-300,371,6/8/2021,55
908,D-400,456,6/8/2021,142
77,B-200,246,6/9/2021,43
128,D-400,498,6/9/2021,120
158,A-100,152,6/9/2021,21
209,C-300,375,6/9/2021,67
452,B-200,209,6/9/2021,78
710,B-200,267,6/9/2021,46
756,B-200,275,6/9/2021,53
862,A-100,176,6/9/2021,20
880,A-100,161,6/9/2021,39
18,D-400,426,6/10/2021,121
21,B-200,237,6/10/2021,53
88,C-300,393,6/10/2021,95
113,C-300,340,6/10/2021,87
117,A-100,111,6/10/2021,36
142,D-400,497,6/10/2021,120
212,D-400,432,6/10/2021,113
224,B-200,246,6/10/2021,71
260,D-400,431,6/10/2021,128
263,E-500,598,6/10/2021,164
351,A-100,123,6/10/2021,34
438,B-200,263,6/10/2021,64
438,E-500,530,6/10/2021,194
448,A-100,181,6/10/2021,47
458,A-100,188,6/10/2021,31
544,A-100,143,6/10/2021,36
626,C-300,332,6/10/2021,118
719,E-500,502,6/10/2021,210
723,E-500,522,6/10/2021,177
786,B-200,214,6/10/2021,36
922,D-400,416,6/10/2021,144
932,E-500,519,6/10/2021,211
972,C-300,313,6/10/2021,116
72,D-400,413,6/11/2021,107
129,C-300,394,6/11/2021,106
129,A-100,112,6/11/2021,11
297,E-500,513,6/11/2021,202
313,B-200,216,6/11/2021,38
323,D-400,446,6/11/2021,107
344,E-500,577,6/11/2021,213
357,A-100,177,6/11/2021,22
394,C-300,347,6/11/2021,97
479,E-500,559,6/11/2021,198
487,A-100,161,6/11/2021,12
511,A-100,190,6/11/2021,28
540,A-100,182,6/11/2021,21
542,C-300,359,6/11/2021,83
619,D-400,475,6/11/2021,119
643,E-500,548,6/11/2021,190
751,C-300,311,6/11/2021,62
850,E-500,556,6/11/2021,210
858,A-100,184,6/11/2021,29
936,C-300,356,6/11/2021,57
56,A-100,155,6/12/2021,29
124,A-100,182,6/12/2021,45
127,E-500,547,6/12/2021,190
338,A-100,188,6/12/2021,28
371,A-100,184,6/12/2021,49
547,D-400,475,6/12/2021,133
572,C-300,391,6/12/2021,119
590,C-300,360,6/12/2021,71
598,E-500,510,6/12/2021,200
599,E-500,543,6/12/2021,151
645,C-300,322,6/12/2021,92
672,E-500,568,6/12/2021,171
808,A-100,121,6/12/2021,20
878,B-200,201,6/12/2021,37
118,C-300,347,6/13/2021,75
162,D-400,411,6/13/2021,100
166,C-300,397,6/13/2021,118
225,A-100,188,6/13/2021,11
239,E-500,553,6/13/2021,195
344,D-400,450,6/13/2021,109
370,B-200,239,6/13/2021,44
383,E-500,548,6/13/2021,202
470,C-300,376,6/13/2021,64
517,E-500,514,6/13/2021,161
528,C-300,364,6/13/2021,114
535,E-500,591,6/13/2021,176
546,E-500,519,6/13/2021,208
600,E-500,535,6/13/2021,179
894,B-200,253,6/13/2021,53
983,B-200,249,6/13/2021,79
8,B-200,262,6/14/2021,48
25,E-500,595,6/14/2021,157
86,B-200,240,6/14/2021,56
204,E-500,533,6/14/2021,186
267,A-100,184,6/14/2021,10
417,E-500,597,6/14/2021,156
501,C-300,395,6/14/2021,112
562,C-300,310,6/14/2021,102
671,C-300,394,6/14/2021,71
676,E-500,586,6/14/2021,175
697,A-100,126,6/14/2021,12
716,A-100,125,6/14/2021,25
725,E-500,574,6/14/2021,178
795,C-300,310,6/14/2021,97
822,D-400,436,6/14/2021,138
850,A-100,102,6/14/2021,34
973,A-100,162,6/14/2021,48
53,A-100,185,6/15/2021,40
95,A-100,144,6/15/2021,39
117,D-400,493,6/15/2021,123
176,D-400,474,6/15/2021,130
183,B-200,261,6/15/2021,74
184,B-200,297,6/15/2021,40
209,B-200,244,6/15/2021,57
221,D-400,489,6/15/2021,100
342,D-400,446,6/15/2021,131
347,E-500,533,6/15/2021,208
354,D-400,466,6/15/2021,101
362,A-100,177,6/15/2021,10
373,B-200,249,6/15/2021,72
454,B-200,240,6/15/2021,67
460,E-500,560,6/15/2021,206
465,A-100,195,6/15/2021,15
571,B-200,238,6/15/2021,64
583,E-500,535,6/15/2021,176
635,D-400,460,6/15/2021,129
643,C-300,365,6/15/2021,87
669,E-500,551,6/15/2021,201
704,B-200,249,6/15/2021,39
777,A-100,106,6/15/2021,44
893,B-200,261,6/15/2021,52
899,B-200,293,6/15/2021,33
15,B-200,242,6/16/2021,46
49,D-400,434,6/16/2021,107
142,A-100,114,6/16/2021,38
153,E-500,586,6/16/2021,193
173,D-400,455,6/16/2021,111
295,D-400,442,6/16/2021,132
299,B-200,280,6/16/2021,48
316,A-100,171,6/16/2021,47
321,B-200,222,6/16/2021,57
541,A-100,132,6/16/2021,49
657,C-300,380,6/16/2021,54
692,E-500,501,6/16/2021,204
813,E-500,581,6/16/2021,179
823,A-100,139,6/16/2021,23
886,B-200,293,6/16/2021,79
22,B-200,243,6/17/2021,77
252,D-400,414,6/17/2021,122
265,E-500,559,6/17/2021,169
334,E-500,572,6/17/2021,193
493,A-100,195,6/17/2021,28
530,D-400,401,6/17/2021,115
535,A-100,127,6/17/2021,25
648,C-300,350,6/17/2021,63
672,B-200,247,6/17/2021,71
688,B-200,279,6/17/2021,39
791,E-500,568,6/17/2021,194
793,B-200,279,6/17/2021,76
821,A-100,104,6/17/2021,34
891,A-100,172,6/17/2021,46
900,D-400,492,6/17/2021,112
5,D-400,436,6/18/2021,138
49,C-300,353,6/18/2021,67
88,B-200,247,6/18/2021,37
168,C-300,337,6/18/2021,95
217,A-100,113,6/18/2021,39
240,E-500,546,6/18/2021,205
409,C-300,332,6/18/2021,69
431,A-100,174,6/18/2021,20
465,A-100,162,6/18/2021,11
478,D-400,462,6/18/2021,130
490,A-100,143,6/18/2021,24
545,A-100,180,6/18/2021,39
590,E-500,552,6/18/2021,169
620,A-100,107,6/18/2021,30
736,D-400,486,6/18/2021,102
767,D-400,408,6/18/2021,105
815,D-400,445,6/18/2021,133
976,A-100,151,6/18/2021,24
46,E-500,593,6/19/2021,163
98,C-300,360,6/19/2021,53
165,C-300,320,6/19/2021,99
167,B-200,288,6/19/2021,34
237,C-300,349,6/19/2021,75
310,D-400,436,6/19/2021,116
334,D-400,431,6/19/2021,101
386,E-500,543,6/19/2021,199
489,E-500,574,6/19/2021,156
524,D-400,424,6/19/2021,103
640,D-400,446,6/19/2021,116
725,A-100,142,6/19/2021,40
771,E-500,583,6/19/2021,166
788,D-400,450,6/19/2021,109
814,E-500,533,6/19/2021,177
817,E-500,588,6/19/2021,162
835,E-500,526,6/19/2021,208
867,B-200,213,6/19/2021,30
9,C-300,397,6/20/2021,62
15,E-500,542,6/20/2021,160
110,A-100,106,6/20/2021,47
122,E-500,540,6/20/2021,172
169,D-400,412,6/20/2021,132
184,D-400,427,6/20/2021,127
207,E-500,565,6/20/2021,218
254,D-400,402,6/20/2021,137
318,E-500,554,6/20/2021,186
341,E-500,575,6/20/2021,156
383,B-200,218,6/20/2021,56
403,B-200,289,6/20/2021,50
422,D-400,469,6/20/2021,147
465,B-200,222,6/20/2021,79
473,C-300,373,6/20/2021,77
486,B-200,225,6/20/2021,54
489,A-100,117,6/20/2021,33
498,D-400,440,6/20/2021,107
576,E-500,560,6/20/2021,180
616,D-400,434,6/20/2021,138
650,B-200,272,6/20/2021,57
734,A-100,195,6/20/2021,19
770,D-400,423,6/20/2021,141
967,B-200,258,6/20/2021,71
115,B-200,269,6/21/2021,31
165,B-200,213,6/21/2021,77
256,D-400,436,6/21/2021,127
331,D-400,403,6/21/2021,107
414,C-300,337,6/21/2021,60
440,E-500,559,6/21/2021,158
577,D-400,484,6/21/2021,146
790,B-200,246,6/21/2021,39
825,A-100,130,6/21/2021,46
830,B-200,209,6/21/2021,42
903,B-200,278,6/21/2021,59
934,D-400,448,6/21/2021,122
8,D-400,485,6/22/2021,105
125,E-500,505,6/22/2021,189
157,C-300,381,6/22/2021,81
167,E-500,575,6/22/2021,174
286,A-100,118,6/22/2021,32
341,B-200,249,6/22/2021,38
405,E-500,562,6/22/2021,204
420,A-100,198,6/22/2021,22
422,A-100,179,6/22/2021,48
436,E-500,579,6/22/2021,155
462,A-100,183,6/22/2021,16
494,E-500,577,6/22/2021,206
601,B-200,226,6/22/2021,77
646,C-300,341,6/22/2021,86
665,B-200,287,6/22/2021,56
740,A-100,141,6/22/2021,26
741,A-100,175,6/22/2021,15
791,C-300,382,6/22/2021,104
818,C-300,372,6/22/2021,65
880,D-400,445,6/22/2021,123
897,A-100,177,6/22/2021,27
969,B-200,262,6/22/2021,79
989,C-300,339,6/22/2021,94
104,B-200,275,6/23/2021,38
108,C-300,390,6/23/2021,86
138,C-300,318,6/23/2021,114
185,E-500,503,6/23/2021,200
218,D-400,450,6/23/2021,119
242,B-200,292,6/23/2021,50
297,A-100,108,6/23/2021,45
300,C-300,370,6/23/2021,75
353,B-200,204,6/23/2021,67
441,B-200,235,6/23/2021,32
494,D-400,444,6/23/2021,129
515,D-400,467,6/23/2021,120
591,E-500,531,6/23/2021,176
603,A-100,176,6/23/2021,23
856,A-100,137,6/23/2021,21
906,D-400,456,6/23/2021,125
993,B-200,221,6/23/2021,49
28,C-300,320,6/24/2021,63
34,C-300,375,6/24/2021,79
35,D-400,459,6/24/2021,138
54,C-300,351,6/24/2021,110
183,A-100,103,6/24/2021,42
291,B-200,283,6/24/2021,63
348,E-500,572,6/24/2021,213
539,D-400,469,6/24/2021,131
542,A-100,147,6/24/2021,12
549,B-200,202,6/24/2021,46
618,D-400,447,6/24/2021,101
750,B-200,294,6/24/2021,79
830,D-400,456,6/24/2021,115
843,E-500,596,6/24/2021,207
888,B-200,226,6/24/2021,55
898,A-100,106,6/24/2021,34
908,E-500,563,6/24/2021,157
933,B-200,224,6/24/2021,51
23,A-100,154,6/25/2021,17
60,C-300,344,6/25/2021,54
64,A-100,185,6/25/2021,11
78,B-200,247,6/25/2021,63
138,E-500,513,6/25/2021,153
393,E-500,561,6/25/2021,173
476,A-100,162,6/25/2021,36
503,A-100,105,6/25/2021,39
525,C-300,391,6/25/2021,100
536,D-400,433,6/25/2021,115
613,D-400,416,6/25/2021,141
644,B-200,283,6/25/2021,62
692,C-300,390,6/25/2021,69
721,C-300,341,6/25/2021,114
759,C-300,329,6/25/2021,113
828,A-100,117,6/25/2021,48
918,C-300,387,6/25/2021,83
972,C-300,315,6/25/2021,98
116,A-100,159,6/26/2021,21
178,B-200,278,6/26/2021,54
199,D-400,447,6/26/2021,130
259,A-100,148,6/26/2021,26
263,C-300,301,6/26/2021,110
263,B-200,205,6/26/2021,58
352,D-400,470,6/26/2021,140
371,C-300,327,6/26/2021,92
382,E-500,575,6/26/2021,175
419,C-300,393,6/26/2021,57
433,E-500,571,6/26/2021,202
594,B-200,247,6/26/2021,54
599,E-500,502,6/26/2021,152
655,C-300,353,6/26/2021,67
717,A-100,139,6/26/2021,29
759,D-400,426,6/26/2021,104
768,C-300,364,6/26/2021,75
892,E-500,539,6/26/2021,205
919,E-500,536,6/26/2021,158
985,E-500,523,6/26/2021,210
7,E-500,543,6/27/2021,212
72,C-300,371,6/27/2021,92
134,A-100,101,6/27/2021,20
172,B-200,271,6/27/2021,71
179,B-200,257,6/27/2021,74
221,B-200,266,6/27/2021,32
233,C-300,344,6/27/2021,70
271,A-100,163,6/27/2021,39
312,D-400,407,6/27/2021,136
340,D-400,404,6/27/2021,138
387,B-200,259,6/27/2021,32
394,B-200,212,6/27/2021,65
442,D-400,459,6/27/2021,143
466,D-400,427,6/27/2021,133
589,C-300,315,6/27/2021,59
623,A-100,143,6/27/2021,36
806,A-100,180,6/27/2021,43
812,E-500,571,6/27/2021,151
955,E-500,554,6/27/2021,175
34,C-300,363,6/28/2021,92
54,C-300,392,6/28/2021,70
74,B-200,228,6/28/2021,53
106,B-200,272,6/28/2021,76
120,B-200,221,6/28/2021,33
124,C-300,313,6/28/2021,77
129,B-200,295,6/28/2021,30
179,B-200,250,6/28/2021,74
252,D-400,468,6/28/2021,141
318,D-400,401,6/28/2021,104
323,B-200,214,6/28/2021,63
491,A-100,118,6/28/2021,22
541,E-500,544,6/28/2021,156
564,E-500,560,6/28/2021,201
602,E-500,520,6/28/2021,184
639,E-500,570,6/28/2021,195
653,B-200,259,6/28/2021,48
668,D-400,482,6/28/2021,128
688,A-100,115,6/28/2021,47
736,C-300,315,6/28/2021,99
788,A-100,120,6/28/2021,14
811,E-500,560,6/28/2021,166
836,A-100,192,6/28/2021,40
861,D-400,459,6/28/2021,125
883,C-300,365,6/28/2021,96
891,D-400,403,6/28/2021,127
918,B-200,237,6/28/2021,58
966,D-400,457,6/28/2021,117
996,A-100,148,6/28/2021,23
140,D-400,467,6/29/2021,110
237,B-200,206,6/29/2021,73
300,B-200,282,6/29/2021,58
322,C-300,304,6/29/2021,66
325,B-200,206,6/29/2021,57
337,D-400,408,6/29/2021,123
416,E-500,551,6/29/2021,180
512,D-400,404,6/29/2021,112
527,C-300,376,6/29/2021,82
557,E-500,537,6/29/2021,215
738,B-200,235,6/29/2021,50
826,A-100,118,6/29/2021,35
944,C-300,330,6/29/2021,65
950,E-500,541,6/29/2021,157
15,E-500,508,6/30/2021,151
49,B-200,219,6/30/2021,77
56,B-200,281,6/30/2021,55
62,B-200,293,6/30/2021,50
182,B-200,209,6/30/2021,61
201,E-500,552,6/30/2021,197
257,B-200,231,6/30/2021,74
314,B-200,208,6/30/2021,35
357,D-400,442,6/30/2021,135
359,A-100,155,6/30/2021,39
390,A-100,124,6/30/2021,17
463,D-400,490,6/30/2021,118
490,C-300,393,6/30/2021,76
587,E-500,506,6/30/2021,203
614,A-100,188,6/30/2021,13
637,E-500,535,6/30/2021,186
648,E-500,525,6/30/2021,182
681,C-300,305,6/30/2021,101
688,E-500,539,6/30/2021,204
728,A-100,150,6/30/2021,11
732,B-200,222,6/30/2021,73
774,D-400,423,6/30/2021,100
889,D-400,427,6/30/2021,117
937,B-200,259,6/30/2021,46
960,A-100,198,6/30/2021,42
972,D-400,481,6/30/2021,107
21,C-300,386,7/1/2021,119
47,C-300,393,7/1/2021,62
49,E-500,549,7/1/2021,197
75,A-100,172,7/1/2021,40
83,B-200,210,7/1/2021,34
92,C-300,330,7/1/2021,54
113,A-100,162,7/1/2021,18
130,E-500,564,7/1/2021,202
136,E-500,553,7/1/2021,210
147,D-400,448,7/1/2021,117
198,E-500,528,7/1/2021,158
225,C-300,307,7/1/2021,81
247,B-200,228,7/1/2021,35
305,D-400,419,7/1/2021,132
314,B-200,208,7/1/2021,48
373,C-300,335,7/1/2021,114
378,D-400,485,7/1/2021,149
420,E-500,580,7/1/2021,208
455,E-500,541,7/1/2021,214
490,E-500,516,7/1/2021,188
497,A-100,127,7/1/2021,15
527,E-500,582,7/1/2021,196
529,B-200,297,7/1/2021,71
532,E-500,502,7/1/2021,193
558,B-200,248,7/1/2021,32
609,A-100,165,7/1/2021,41
670,A-100,156,7/1/2021,26
672,C-300,311,7/1/2021,83
674,E-500,512,7/1/2021,180
675,B-200,209,7/1/2021,30
720,C-300,313,7/1/2021,105
736,E-500,513,7/1/2021,210
748,A-100,144,7/1/2021,44
751,E-500,551,7/1/2021,219
763,D-400,472,7/1/2021,141
795,D-400,485,7/1/2021,114
821,D-400,451,7/1/2021,147
865,B-200,249,7/1/2021,56
871,B-200,219,7/1/2021,79
906,D-400,428,7/1/2021,145
906,B-200,206,7/1/2021,73
914,A-100,118,7/1/2021,23
988,E-500,575,7/1/2021,160
68,B-200,294,7/2/2021,77
137,B-200,229,7/2/2021,35
233,C-300,397,7/2/2021,75
341,A-100,187,7/2/2021,17
383,A-100,156,7/2/2021,29
453,A-100,168,7/2/2021,23
459,D-400,461,7/2/2021,128
518,B-200,201,7/2/2021,73
528,E-500,557,7/2/2021,203
547,B-200,212,7/2/2021,43
563,D-400,455,7/2/2021,143
565,E-500,513,7/2/2021,157
570,C-300,381,7/2/2021,88
573,A-100,164,7/2/2021,28
599,C-300,327,7/2/2021,90
678,C-300,310,7/2/2021,91
806,E-500,550,7/2/2021,212
819,C-300,313,7/2/2021,65
830,B-200,229,7/2/2021,55
835,B-200,284,7/2/2021,62
914,E-500,595,7/2/2021,174
989,C-300,377,7/2/2021,66
15,B-200,228,7/3/2021,45
32,E-500,547,7/3/2021,174
85,E-500,523,7/3/2021,168
108,B-200,204,7/3/2021,46
149,D-400,486,7/3/2021,146
345,D-400,430,7/3/2021,108
351,C-300,317,7/3/2021,60
358,C-300,392,7/3/2021,59
374,E-500,519,7/3/2021,175
473,C-300,344,7/3/2021,67
499,B-200,279,7/3/2021,40
519,C-300,335,7/3/2021,90
523,B-200,273,7/3/2021,38
525,C-300,316,7/3/2021,71
530,E-500,598,7/3/2021,184
